Time,Chamber Pressure [Bar],N2 Pressure [Bar],Leakage Rate [Bar/Min],Wall Temp [C],Coolant In Temp [C],Coolant Out Temp [C],Injector Temp [C],Internal Temp [C],Pressure Temp [C],Rate of Temp Change [C/min],Heater On
06/17/2024 12:40:01.478 PM,0.01171274018,0.343793124,-0.001539389836,21.38086891,35.43125916,35.07803345,22.17504692,21.56143379,21.33345413,0.0496174971,0
06/17/2024 12:40:02.477 PM,-0.005011575762,0.3390142918,-0.003939376678,21.38080978,35.45492172,35.09688568,22.17300224,21.56191444,21.32833862,-0.005434196879,0
06/17/2024 12:40:03.477 PM,-0.002622674685,0.3605154157,-0.03702097759,21.38467598,35.49798203,35.13656998,22.17650414,21.56422234,21.33335495,0.2031007307,0
06/17/2024 12:40:04.477 PM,-0.01217928343,0.370072037,-0.08838909119,21.38262367,35.52163696,35.17896652,22.17481613,21.56780624,21.33423042,-0.09221176015,0
06/17/2024 12:40:05.478 PM,0.03321385756,0.370072037,-0.03968790174,21.38797379,35.52299881,35.19959641,22.17763519,21.56808853,21.33252716,0.3606151768,0
06/17/2024 12:40:06.477 PM,0.01649054326,0.2960110605,-0.003123060102,21.3894043,35.5087204,35.2060051,22.17888641,21.57225418,21.33434677,0.03668205068,0
06/17/2024 12:40:07.477 PM,0.006933934055,0.3461820185,-0.04011833668,21.39055443,35.49523163,35.20321655,22.17733002,21.57149887,21.33503532,0.104561268,0
06/17/2024 12:40:08.477 PM,0.05232607201,0.3891852498,-0.06447734684,21.38766861,35.5152092,35.19768906,22.17696953,21.57537079,21.33620071,-0.2393899103,0
06/17/2024 12:40:09.477 PM,-0.04801481217,0.2912332714,-0.1009731442,21.39202881,35.56838608,35.22429657,22.18060493,21.57601357,21.33485794,0.2515218694,0
06/17/2024 12:40:10.477 PM,0.03560275584,0.3605154157,-0.05948827416,21.39340591,35.62039948,35.2611618,22.17909622,21.57789993,21.33981323,0.065542622,0
06/17/2024 12:40:11.477 PM,0.06666047871,0.3031787872,-0.0043608048,21.39699745,35.65515518,35.28486633,22.17997932,21.58064079,21.33749962,0.313376413,0
06/17/2024 12:40:12.477 PM,0.07143828273,0.4297995865,0.09360142797,21.39690399,35.69875717,35.33115768,22.17808342,21.58230591,21.33591652,0.09668660368,0
06/17/2024 12:40:13.477 PM,0.09771920741,0.298399955,0.1370912194,21.39736748,35.72061157,35.37264252,22.18161201,21.58265495,21.33951378,0.01310388086,0
06/17/2024 12:40:14.477 PM,1.375869751,0.3151232898,0.2676270902,21.39962006,35.75137329,35.39895248,22.17953491,21.54680443,21.33849907,0.1311391725,0
06/17/2024 12:40:15.477 PM,3.277567625,0.3533487022,10.24644089,21.40420723,35.78550339,35.42845535,22.17996979,22.76172829,21.34100151,0.3747930896,0
06/17/2024 12:40:16.478 PM,3.330127478,0.3294577003,18.68616104,21.40328598,35.79779053,35.44520187,22.18013,22.57441902,21.33941078,-0.08382845181,0
06/17/2024 12:40:17.477 PM,3.289514303,0.3390142918,24.71110344,21.40529251,35.8377533,35.47732925,22.17924881,22.44581413,21.3422718,0.105059919,0
06/17/2024 12:40:18.477 PM,3.296680927,0.3461820185,28.35629272,21.4071579,35.86776733,35.51002884,22.17804718,22.38911819,21.34148407,0.1687402482,0
06/17/2024 12:40:19.477 PM,3.337295294,0.3318476081,29.71370697,21.40949821,35.90128326,35.54195023,22.17876244,22.34937286,21.34123802,0.1442045186,0
06/17/2024 12:40:20.478 PM,3.373130798,0.3246798813,28.69661903,21.41188049,35.92004013,35.56962967,22.17789459,22.32616043,21.34201431,0.2223476895,0
06/17/2024 12:40:21.477 PM,3.299069881,0.3485709131,25.28244019,21.41266823,35.93419266,35.58110809,22.17543602,22.31773758,21.34333229,0.07173821132,0
06/17/2024 12:40:22.477 PM,3.351629734,0.3294577003,19.63395119,21.41898155,35.98339462,35.61106491,22.17939949,22.29230499,21.34441566,0.5063411118,0
06/17/2024 12:40:23.478 PM,3.337295294,0.3246798813,11.52783394,21.41841888,36.02153015,35.65206528,22.17559052,22.27149773,21.34398842,0.02412538606,0
06/17/2024 12:40:24.477 PM,3.356408358,0.3294577003,0.7207208872,21.42167664,36.05184555,35.69059372,22.17505646,22.24931145,21.34218407,0.1010403298,0
06/17/2024 12:40:25.477 PM,3.342074156,0.3557376266,0.3248360157,21.41978455,36.06816101,35.70637894,22.17497063,22.23703957,21.3439846,-0.1650964123,0
06/17/2024 12:40:26.477 PM,5.009643555,0.4130752683,3.516829014,21.42412376,36.11131287,35.73741531,22.17569923,22.21856117,21.34408379,0.2875074915,0
06/17/2024 12:40:27.477 PM,4.992919445,0.370072037,8.146504402,21.42770195,36.14372635,35.77394104,22.17548561,22.87417793,21.34708786,0.1835999547,0
06/17/2024 12:40:28.477 PM,5.019200325,0.3342365026,11.55911827,21.42697334,36.16457748,35.80406952,22.17620087,22.92684555,21.34729576,-0.04236669042,0
06/17/2024 12:40:29.478 PM,4.973806858,0.3485709131,13.76136112,21.42845154,36.18136597,35.82603836,22.17353058,22.9005127,21.34692192,0.06822773685,0
06/17/2024 12:40:30.477 PM,4.9427495,0.3605154157,14.79215717,21.43101883,36.17730713,35.8371315,22.17447281,22.87758446,21.34652901,0.2333980228,0
06/17/2024 12:40:31.477 PM,4.959472656,0.3175121844,14.69131279,21.43230247,36.17073059,35.84535599,22.1739521,22.83534622,21.34972572,0.1355785389,0
06/17/2024 12:40:32.477 PM,4.97858572,0.3414041996,13.20654678,21.43394852,36.18911362,35.85821533,22.17252922,22.79458809,21.35133743,0.1052029529,0
06/17/2024 12:40:33.478 PM,4.971418381,0.3509598076,10.65062809,21.43729019,36.21255875,35.87096786,22.17352486,22.75657463,21.3490181,0.2346202746,0
06/17/2024 12:40:34.477 PM,4.995308399,0.3366253972,6.991409779,21.43965912,36.24092102,35.89487839,22.17246246,22.72161102,21.34975433,0.1143290774,0
06/17/2024 12:40:35.477 PM,5.026366711,0.3414041996,2.103939295,21.43935013,36.24970627,35.90598679,22.17377853,22.70716667,21.35027695,-0.02794227953,0
06/17/2024 12:40:36.478 PM,4.997698307,0.3390142918,-0.2429399341,21.44124985,36.25497055,35.93228912,22.17603874,22.67360306,21.35115242,0.159143965,0
06/17/2024 12:40:37.477 PM,5.004864693,0.3366253972,-0.1278783828,21.4439106,36.24850845,35.93509674,22.17202377,22.63945198,21.3530674,0.152285279,0
06/17/2024 12:40:38.477 PM,5.012032509,0.3581265211,0.03093963489,21.44661331,36.25046158,35.94044113,22.17436218,22.60907936,21.34973717,0.1488160797,0
06/17/2024 12:40:39.477 PM,5.019200325,0.3270688057,0.1185358837,21.44629288,36.26725769,35.94351196,22.17368126,22.59425926,21.35187149,-0.02827781145,0
06/17/2024 12:40:40.477 PM,5.004864693,0.3294577003,0.1820069253,21.44909286,36.30603027,35.96392822,22.18207169,22.56328583,21.35461998,0.007315970549,0
06/17/2024 12:40:41.478 PM,4.985752583,0.3366253972,0.186333254,21.4504509,36.32858276,35.99290466,22.18938255,22.53391838,21.35139847,0.02430684219,0
06/17/2024 12:40:42.478 PM,4.997698307,0.3390142918,0.143050909,21.45103264,36.36320114,36.01612473,22.19519424,22.50685692,21.35138512,0.03384768434,0
06/17/2024 12:40:43.477 PM,4.992919445,0.3533487022,0.142543301,21.45533752,36.39525604,36.0462265,22.19751167,22.47905922,21.35316467,0.243882987,0
06/17/2024 12:40:44.477 PM,4.966640472,0.3127343953,0.09477245063,21.45508385,36.412117,36.06398392,22.2006855,22.46658134,21.35475731,-0.02329768165,0
06/17/2024 12:40:45.477 PM,4.976196766,0.3127343953,-0.04099434987,21.45618057,36.44010925,36.08984756,22.20899773,22.44090652,21.35811996,0.001170536095,0
